accommodating,12783,2
accomplishable,106168,1
accomplished,41970,3
accountable,31451,4
accoutred,1159,1
accredited,97316,1
accrued,92596,1
accumulative,33677,4
accursed,39518,2
accusatory,26739,1
accusing,92839,3
accustomed,42186,4
acerbic,20866,1
achy,106971,1
achievable,106166,1
acidic,41095,1
acknowledged,95693,3
acoustic,3103,3
acquainted,15763,3
acquiescent,31794,1
acquisitive,31849,1
acrid,20420,1
acrimonious,41702,1
acrobatic,96557,1
actionable,38709,2
actuarial,98737,2
acute,26644,4
adamant,25498,3
adaptable,37447,3
addicted,2066,3
addictive,28255,4
addled,93367,2
adenoidal,89969,1
adequate,6120,4
adjacent,25257,4
adjectival,98708,1
adjustable,93186,3
administrative,20350,4
admirable,39781,4
admissible,16095,3
admonitory,93083,1
adoptive,10097,2
adorable,728,4
adoring,91135,2
adrift,5936,1
adroit,17596,1
adulterated,105603,1
adulterous,92973,1
advantageous,32104,4
adventuresome,37647,1
adventurous,9002,4
adversarial,19976,1
adverse,42513,4
advisable,42476,4
aerobic,34109,3
aerodynamic,98914,1
aeronautical,101162,1
affable,3326,1
affectionate,26511,4
affiliated,105175,2
affirmative,40338,4
affluent,26050,4
affordable,92883,4
afire,32785,1
aflame,23910,1
afloat,32856,4
aflutter,30766,1
afoot,37258,2
aforementioned,918,2
aforesaid,36609,1
aforethought,30541,2
aft,31642,2
agape,39879,1
ageless,29429,2
aggravated,21178,2
aggressive,7966,5
aggrieved,37263,3
aghast,922,1
agile,40837,2
agitated,96763,3
agleam,37006,1
aglitter,34976,1
aglow,31798,1
agog,1062,1
agonized,24605,2
agonizing,21893,2
agoraphobic,96741,1
agrarian,42923,3
agreeable,20204,4
ailing,102582,3
aimless,7876,2
airborne,25606,4
airsick,12124,1
airtight,27538,2
airworthy,32867,1
airy,35080,3
ajar,5036,2
akimbo,28257,1
akin,27014,4
aldermanic,97823,1
algebraic,99898,1
alienated,91151,3
alight,9573,3
alike,10556,4
"bring (something) alive",22842,1
alkaline,39338,3
alleged,27269,4
allegorical,105213,1
allergenic,102126,1
allergic,17390,4
allied,34712,3
alliterative,105150,1
allotted,92565,3
allover,24145,1
allowable,92008,2
"all-singing, all-dancing",18845,1
alluring,6170,2
allusive,92190,1
alluvial,27872,1
almighty,18354,4
aloof,36918,3
alphabetical,36502,3
alphanumeric,30621,1
alpine,26715,3
alternating,91853,2
altruistic,96285,2
alveolar,38675,1
amateurish,5575,1
amatory,7337,1
amazed,30526,5
amazing,10189,5
ambassadorial,97769,1
ambidextrous,7355,1
ambient,41242,2
ambiguous,24294,4
ambitious,27637,5
ambivalent,17619,3
amenable,33991,3
amiable,4997,4
amicable,23978,2
Amish,16140,1
amiss,3829,3
amebic,97773,1
amoral,29301,2
amorous,29751,2
amorphous,31988,3
amphibious,32227,1
ample,5899,4
amusing,33584,4
anachronistic,102809,1
anaerobic,12013,1
analog,27794,1
analogous,25301,4
analytical,12837,3
analyzable,104350,1
anarchic,23738,1
anarchistic,102068,1
ancestral,90007,3
ancillary,39327,3
androgynous,27965,1
anecdotal,94326,4
anemic,9746,2
angelic,89516,1
Anglophone,22430,1
anguished,90290,2
angular,34813,3
animate,4773,4
animated,26783,4
annoyed,102401,5
anodyne,7383,1
anomalous,8502,3
anonymous,35092,4
answerable,36752,1
antagonistic,11540,4
antarctic,42394,1
antebellum,18721,1
antediluvian,17622,1
antenatal,18662,1
anterior,11102,1
anthropoid,22828,1
anthropological,98519,3
anthropomorphic,38773,1
antiaircraft,41651,1
antibacterial,23490,1
antic,4242,1
anticipatory,96384,1
anticlimactic,101973,1
anticlockwise,15444,1
anticyclonic,101830,1
antilock,16075,1
antipathetic,89881,1
antipersonnel,11393,1
antipodean,101840,1
antiquated,17356,2
antisocial,32964,2
antitank,27612,1
antithetical,11610,1
antitrust,8897,1
antivirus,29844,1
antlered,104988,1
antsy,3801,2
anxious,13700,5
aortic,101859,1
apathetic,19571,1
apelike,89979,1
aphoristic,94307,1
aplenty,36754,1
apocalyptic,42942,2
apocryphal,24919,1
apolitical,30193,1
apologetic,28267,4
apoplectic,1020,1
apostolic,27476,1
appalling,23009,4
apparent,14115,5
appealing,27792,4
appellate,5061,1
appetizing,39932,2
applicable,27497,4
apposite,32680,1
appreciable,38800,3
appreciative,89411,4
apprehensive,3130,3
approachable,11597,1
appropriate,6577,5
approximate,6392,4
apropos,16775,2
apt,17689,4
aquatic,18737,3
aqueous,13669,1
aquiline,21454,1
aquiver,39310,1
Arabian,20599,1
arable,19238,3
arbitrary,11315,4
arboreal,40838,1
arcane,20376,1
arched,101737,3
archeological,79343,2
archaic,35790,3
archetypal,93128,1
architectural,98474,3
archival,101812,1
arctic,25369,3
ardent,41192,4
arduous,13141,3
arguable,31378,4
argumentative,9031,4
arid,43111,3
aristocratic,107558,4
arithmetical,79863,1
armored,19499,2
aromatic,30247,3
arrant,24412,1
arrogant,12515,4
arteriosclerotic,98663,1
arterial,101797,3
artful,34509,2
articulate,25735,4
articulated,28907,3
artificial,37165,5
artistic,26022,5
artless,34592,1
artsy,40746,2
arty,11185,2
ascendant,1505,1
ascertainable,92029,1
ascetic,19537,1
aseptic,14983,1
asexual,20150,1
ash-blond,2620,1
ashen,15287,1
Asiatic,17165,1
asinine,19576,2
asleep,18636,5
aspiring,96303,1
assertive,10877,4
assiduous,34856,1
assignable,96234,1
assorted,6226,4
asthmatic,34190,1
astigmatic,96330,1
astir,20254,1
astonished,3575,3
astonishing,21575,3
astounded,25880,1
astounding,40307,2
astral,35111,2
astringent,8907,1
astrological,98536,1
astronomical,34325,4
astrophysical,98514,1
astute,13282,3
asymmetrical,4500,1
asymptomatic,29341,1
atavistic,16209,1
atheistic,99648,1
athletic,4914,4
atmospheric,41819,4
atomic,7212,4
atonal,350,1
atrocious,18852,4
attainable,106176,1
attentive,27684,4
attired,27679,2
attitudinal,34791,1
attributable,1100,4
attributive,38833,4
atwitter,37601,1
atypical,1717,1
auburn,638,1
audacious,16205,1
audible,1154,3
audiovisual,33687,1
auditory,16929,3
aural,13939,1
auspicious,16134,2
austere,4121,3
authentic,12623,4
authoritarian,35755,3
authoritative,10176,4
autistic,102595,2
autobiographical,101605,2
autobiographic,101604,4
autocratic,91927,3
autographed,104700,2
automated,97294,3
automotive,24622,2
autonomous,1594,4
autumnal,33232,1
avaricious,95713,1
averse,90023,2
avian,24939,1
avid,24321,2
avocational,101643,1
avoidable,93508,1
avowed,14324,1
avuncular,36100,1
awake,2772,4
awash,25127,1
awed,105358,2
awestruck,34268,1
awful,19270,5
awkward,944,4
AWOL,9672,1
awry,25597,2
axiomatic,24346,1
babyish,91796,1
backless,96889,1
backbreaking,5721,1
backdoor,17973,2
backhanded,6173,1
back-of-the-envelope,7712,1
backstairs,21855,1
bacteriological,98575,1
bacterial,99594,3
"from bad to worse",18967,1
"in a bad way",34332,1
baffling,92039,2
baggy,26085,2
bald,3659,4
balding,11116,2
baleful,42286,1
balky,9213,1
balletic,101520,1
ballistic,101522,2
balmy,7223,1
banal,34573,2
bananas,17916,3
"go bananas",12860,1
baneful,14879,1
bankable,513,1
baptismal,97803,1
barbaric,12437,2
barbarous,20037,1
barbecued,94720,2
barbed,39554,3
bare,15267,4
barefaced,31778,1
bare-knuckle,2806,1
barking,29687,3
barmy,36680,1
barnstorming,3298,1
barometric,101525,1
baronial,13204,1
baroque,27874,3
barreled,106083,1
barrelled,96826,1
barren,26082,4
basaltic,101479,1
baseless,38162,2
bashful,23004,2
bated,92608,1
battered,6240,3
batty,43057,2
bawdy,6620,2
beaded,31433,2
beady,17512,1
beaked,96824,1
bearable,14902,2
bearded,96911,3
bearish,7726,1
beastly,30164,1
beatable,95025,1
"off the beaten track",10575,1
beatific,34924,1
beauteous,33580,1
becalmed,33465,1
bedraggled,22392,1
bedridden,29351,2
beefy,1929,2
befuddled,26106,1
beggarly,12214,1
begrudging,33911,1
beguiling,89912,1
behavioural,98746,3
beholden,107415,1
bejeweled,31629,1
belated,3971,2
believable,94635,2
bellicose,36655,1
bellied,90168,1
beloved,21036,4
bemused,103191,3
beneficent,39865,1
beneficial,42426,4
benevolent,30789,4
benighted,16171,1
benign,12017,4
"bent out of shape",38758,1
bereaved,14404,3
bereft,9878,2
berserk,41531,2
beseeching,91923,1
besotted,35191,1
bespectacled,41351,1
bespoke,24156,1
"on your best behavior",38753,1
bestial,33154,1
betrothed,14177,1
"better off",11217,1
bewildered,106581,3
bewitching,97227,1
biannual,21244,1
biased,12285,3
biblical,31027,4
bibliographic,101534,3
bibliographical,82252,1
bicameral,22831,1
bicoastal,13844,1
biddable,30261,1
biennial,20468,1
bifocal,3225,1
bifurcated,102233,1
"too big for your britches",12996,1
bigamous,107924,1
biggish,42250,1
bigoted,18410,1
bilateral,37594,4
bilingual,3929,3
bilious,29807,1
billiard,100488,2
billionth,97707,1
bimonthly,42452,1
binary,6197,3
binocular,771,1
biochemical,100496,4
biodegradable,10309,1
biographical,31466,4
biological,20126,4
bionic,21354,2
bipartisan,26773,2
biracial,18122,1
birdlike,9632,1
bisexual,37046,1
bitter,959,5
"to/until the bitter end",26838,1
bittersweet,1749,1
bitty,30588,2
biweekly,27427,1
bizarre,42535,4
blackened,39578,1
blah,15702,2
blameless,13152,2
blameworthy,27505,1
bland,17000,3
blank,526,5
blanket,14122,4
blasé,11330,1
blasphemous,94031,2
blasted,3041,3
blatant,18902,3
blazing,13894,3
bleak,10890,4
bleary,3181,1
bleeding,2036,3
blended,41099,2
blighted,92053,1
"(as) blind as a bat",32105,1
"not a blind bit",5300,1
"turn a blind eye",14275,1
blinking,34418,2
blissful,42177,2
blistering,11889,1
blithe,8206,1
blithering,37197,2
blitzed,7787,1
bloated,34307,2
blocky,41660,1
blond,5701,4
bloodcurdling,13244,1
bloodless,8347,2
bloodshot,1520,2
bloodsucking,92094,2
bloodthirsty,18814,1
blooming,2184,2
blotched,106354,1
blotchy,97109,2
blotto,29232,2
blowsy,11232,1
blowy,18708,1
"blue in the face",22993,1
"talk a blue streak",32668,1
bluff,27168,4
bluish,39316,1
blunt,30018,4
blurry,92300,2
blurred,92299,3
blustering,93738,1
blustery,11955,1
boastful,105703,4
bodacious,41525,1
bodily,19635,4
boffo,34975,1
boggy,102612,1
bogus,3985,3
boiling,8148,3
boisterous,34589,1
bold,4266,4
"(as) bold as brass",37172,1
bolshie,30507,1
bombastic,105389,1
bombproof,35222,1
boneless,93793,2
boneheaded,94534,1
bonkers,41141,2
bonny,9139,1
bony,1476,4
bookable,105239,1
bookish,36412,2
booming,608,1
boorish,105491,2
bootlicking,92330,1
borderline,2350,2
born,24642,5
"born with a silver spoon in your mouth",10453,1
"in all your born days",22496,1
"there's one born every minute",42639,1
bosom,11335,2
bosomy,13252,2
bossy,2238,2
botanical,32378,4
bothersome,19911,1
bottomless,12129,2
bouffant,26829,1
bouncing,12189,3
bellyful,26322,1
belter,33743,1
beltway,3388,1
bemusement,94620,1
bench,1653,4
benchmark,36293,1
benchwarmer,42014,1
bender,1880,2
benediction,2637,1
benefactor,14781,2
benefactress,13257,1
beneficence,90319,1
beneficiary,17146,4
"have the benefit of",24185,1
"the benefit of the doubt",40481,1
"without the benefit of",26853,1
"with the benefit of",38853,1
benevolence,90320,4
Bengali,19317,1
benzene,2253,1
bequest,15963,2
bereavement,37320,3
beret,38507,2
berk,38375,1
berm,38966,1
berry,9400,4
berth,30195,1
"give (someone or something) a wide berth",2188,1
"(all) for the best",11629,1
"best (out) of three (five, seven, etc.)",14857,1
"bring out the best in",40768,1
"get the best of",12290,1
"make the best of",15537,1
"the best is yet to come/be",12298,1
"to the best of your ability",30551,1
bestiality,36670,1
"all bets are off",9527,1
beta,9776,2
betel,22789,1
betrayal,108983,4
betrayer,87268,2
betrothal,14167,1
"for better or (for) worse",8923,1
"get the better of",32022,1
betterment,38999,1
bevel,40172,1
beverage,19675,4
bevvy,31262,1
bevy,24249,1
bewilderment,94619,4
bias,669,4
biathlon,28100,1
bib,42105,2
bible,2517,3
"the Bible Belt",20379,1
bibliography,23380,4
bibliophile,38589,1
bicarb,32754,1
bicentenary,5818,1
bicentennial,40146,2
bicep,12470,1
biceps,19079,1
bickering,106399,2
bicycler,87020,1
bicycling,107603,1
bicyclist,87024,1
bidder,86587,3
"at someone's bidding",2483,1
"do someone's bidding",11583,1
biddy,20249,1
bidet,3193,1
bier,20605,1
bifocals,85076,1
bifurcation,102867,1
bigness,97198,2
bigamy,16127,2
bigamist,86598,2
"make a big deal (out) of (something)",4082,1
Bigfoot,18340,1
biggie,21321,2
bight,28895,1
bigot,4681,2
bigotry,36203,2
bigwig,10532,1
biker,18767,2
bikini,5272,2
bilabial,1845,1
bile,16235,3
bilge,2440,2
bilingualism,94398,1
"give (someone or something) a clean bill of health",42208,1
billboard,13407,2
billet,19888,1
billfold,9469,1
billiards,18115,1
billionaire,20521,4
billow,11951,1
bimbo,536,2
binder,5067,2
binge,22851,2
binger,86874,1
bingo,9786,2
binman,32531,1
binoculars,10223,4
binomial,1430,1
biochemistry,20463,4
biochemist,86596,4
biodiversity,35022,1
biofeedback,24567,1
biography,13084,4
biographer,86592,4
biohazard,27335,2
biology,33419,5
biologist,86593,4
biopic,34037,1
biopsy,13770,3
biorhythm,36716,1
biosphere,22308,1
biotech,33020,2
biotechnology,57,4
biped,6690,1
biplane,18960,1
birch,19013,3
"a bird in the hand is worth two in the bush",15120,1
"give (someone) the bird",30085,1
"the birds and the bees",24229,1
birdbath,42295,1
birdbrain,20415,1
birdcage,29919,2
birder,38802,1
birdhouse,25912,1
birdie,15860,2
birdlife,476,1
birdseed,12495,2
birdsong,28973,1
birthmark,588,2
birthplace,6522,3
birthrate,27940,1
birthright,27545,2
biscuit,6762,5
bisexuality,95242,1
bishop,36213,4
bishopric,13046,1
bismuth,39402,1
bison,17964,2
bisque,36151,2
bistro,24165,2
"a bit of a/an",30124,1
"a bit of all right",1075,1
"not a/one bit",19587,1
"not a bit of it",23720,1
"champing/chomping at the bit",8016,1
"get/take the bit between your teeth",40002,1
bitchiness,90351,1
biter,87354,1
bitmap,9407,1
bitterness,91665,3
bivalve,38356,1
bivouac,27660,1
biz,28328,2
bizarreness,90737,1
blabbermouth,16053,2
blackness,95086,3
"in black and white",11176,1
blackberry,10134,2
blackbird,5022,2
blackboard,20990,4
"the black death",34015,1
"black-eyed Susan",28090,1
blackfly,11391,1
blackguard,38403,1
blackhead,40600,1
blackjack,2436,2
blackleg,10343,1
blacklist,8090,1
blackmail,27016,4
blackmailer,87355,2
"Black Maria",41597,1
blackout,23212,2
blacksmith,30626,2
blacktop,3786,1
bladder,8609,3
blade,3531,4
blancmange,12648,1
blandness,89403,1
blandishments,29606,1
blankness,112239,1
"blank check",29948,1
blare,34075,1
blarney,19746,2
blasphemer,87362,1
blasphemy,20694,2
blast,7248,4
"blast from the past",35871,1
blaster,87348,1
blastoff,19248,1
blather,39141,2
blaze,21224,4
blazer,21911,2
bleach,13812,4
bleachers,41874,2
bleakness,110408,1
bleeder,18674,2
bleep,7677,2
bleeper,10204,1
blemish,4373,2
blending,107811,2
blend,1974,4
blender,36212,2
blessedness,102224,1
blether,33510,1
blight,4397,2
blighter,407,1
Blighty,4458,1
blimp,11817,2
blindness,101450,3
blindfold,17978,2
"blindman's bluff",43009,1
blink,32488,4
"in the blink of an eye",36786,1
blinker,32424,1
blip,12240,2
bliss,22319,3
blister,18252,1
blitz,4935,3
blitzkrieg,28560,1
blizzard,27955,2
bloat,37043,1
blob,33424,2
bloc,6796,4
blocker,85007,1
blockade,8340,3
blockage,32588,2
blockbuster,13602,1
blockhead,26582,2
blog,34086,5
blogger,87349,1
bloke,37367,3
"blood is thicker than water",21381,1
"blood on your hands",10017,1
"make someone's blood boil",38890,1
"make someone's blood curdle",29761,1
bloodbath,25589,1
"blood doping",32210,1
bloodhound,11153,2
bloodletting,16977,1
bloodline,16678,2
bloodlust,27202,1
bloodshed,10046,2
bloodstain,33602,1
bloodstock,3953,1
bloodstream,26133,2
bloodsucker,6927,2
bloodthirstiness,89468,1
bloom,18489,4
bloomer,33346,1
bloomers,38087,1
blooper,41410,1
blossom,4656,4
blot,18596,2
blotch,7693,1
blotter,777,2
blouse,36320,4
blower,41155,2
"on the blower",40272,1
blowgun,36686,1
blowhard,22618,2
blowhole,4476,1
blowlamp,9267,1
blowout,18484,2
blowtorch,24065,2
blowup,3562,2
BLT,29050,1
blubber,2487,2
bludgeon,3903,1
blueness,95041,1
"out of the blue",40105,1
bluebell,35215,1
blueberry,41299,2
bluebird,1137,1
bluefish,39374,1
bluegrass,40502,1
"once in a blue moon",32787,1
blueprint,26500,4
bluestocking,35963,1
blunder,101,4
blunderbuss,8885,1
bluntness,90281,1
blur,20914,4
blurb,14871,2
blush,14504,4
"blush wine",27199,1
bluster,15188,2
"B movie",33712,1
boa,35851,2
boar,39480,2
"go by the board",3206,1
"take (something) on board",22069,1
boarder,40363,2
boardinghouse,2428,2
boardroom,34617,2
boardwalk,37835,2
boast,14430,4
boastfulness,95794,1
"fresh/just off the boat",12304,1
"in the same boat",23091,1
"push the boat out",41404,1
boater,17239,1
boathouse,28144,2
boatload,30858,2
boatman,10663,2
boatswain,36430,1
boatyard,31535,1
bob,3917,3
"and Bob's your uncle",19885,1
bobbin,9090,2
bobble,12578,1
bobby,12277,2
bobcat,18803,2
bobsled,21230,1
bobsledding,107585,1
bobsleigh,15880,1
boccie,1855,1
bod,32508,2
bodice,30555,1
"keep body and soul together",39412,1
"over my dead body",29754,1
bodybuilding,13363,1
bodybuilder,87338,1
bodyguard,28726,2
bodysuit,16508,1
Boer,13265,1
boffin,22009,1
bog,4563,3
bogey,2179,1
bogeyman,17215,2
bohemian,3482,2
bohemianism,110165,1
boil,17752,5
boiler,7646,4
boilerplate,36471,1
boilersuit,23648,1
"bok choy",13674,1
boldness,90167,1
boldface,22666,1
bolero,9140,1
boll,574,1
bollard,37957,1
bollocks,81286,2
bologna,13428,2
Bolshevik,40015,1
bolster,12628,4
bolt,4123,4
bombardment,106218,3
bombardier,4207,1
bombast,9340,1
bomber,41364,3
bombshell,2878,2
bonanza,32250,3
bonbon,21083,2
bonce,14200,1
bondage,17326,4
bondsman,3824,2
"make no bones about",19527,1
"throw (someone) a bone",38558,1
bonehead,16268,2
bonemeal,33042,1
boneyard,12171,1
bonfire,15274,2
"Bonfire Night",10499,1
bong,19536,2
bongo,8385,2
bonhomie,13256,1
bonnet,30499,3
bonsai,12108,1
bonus,445,4
boo,4586,2
booger,9871,2
boogeyman,28024,2
boogie,7414,2
"bring (someone) to book",38529,1
"in someone's bad books",40066,1
"in someone's good books",39457,1
"one for the books",9346,1
"throw the book at",39405,1
bookbinding,427,1
bookbinder,87392,1
bookcase,22981,2
bookend,13064,1
bookie,3569,2
bookishness,95569,1
bookkeeper,25380,2
bookkeeping,106645,1
booklet,16525,3
bookmaker,5676,1
bookmark,11348,2
bookmobile,30149,1
bookplate,37213,1
bookseller,9365,1
bookshelf,23087,2
bookshop,42636,3
bookstall,5835,1
bookstore,25312,2
bookworm,39737,1
boom,3690,4
boomer,17561,2
boomerang,32951,2
boomlet,24613,1
boomtown,4358,1
boon,19997,3
boondocks,108235,1
boondoggle,16999,1
boor,18594,1
boorishness,90560,1
booster,19323,2
boosterism,26781,1
"to put the boot in",16745,1
booth,19683,4
bootie,24147,1
bootlegger,87375,1
bootleg,15378,2
bootlicker,9014,1
"by your own bootstraps",33087,1
booty,1094,2
booze,6933,3
boozer,848,2
bop,19591,2
borage,34345,1
borax,29234,1
Bordeaux,5688,1
bordello,21223,2
borderland,27779,1
boredom,1481,3
borehole,7700,1
borer,29596,1
borough,549,3
borrower,87364,3
borscht,20125,1
Borstal,27753,1
bosh,35332,1
"Boston cream pie",8237,1
"Boston lettuce",12795,1
botany,7238,4
botanist,87371,1
botch,3954,1
bother,9561,5
botheration,34298,1
"bring your own bottle",15923,1
bottleful,97625,1
bottler,109117,1
"bottle blond",383,1
bottleneck,11089,1
"bottlenose dolphin",19906,1
"be/lie at the bottom of",33706,1
"get to the bottom of",7772,1
"the bottom drop/fall out",13524,1
"the bottom of the barrel",10972,1
"bottom gear",33350,1
bottomland,12753,1
botulism,27837,2
boudoir,42258,1
bougainvillea,9194,1
bough,11754,1
bouillabaisse,27989,1
bouillon,30946,1
boulder,12169,2
boulevard,37472,2
bounce,3926,4
bouncer,22163,2
"bounce pass",34707,1
bounciness,95469,1
bound,12087,4
