id,lemma
1979,bedspread
1980,bedstead
1981,bedtime
1982,bed wetting
1983,bed-wetting
1984,bee
1985,as busy as a bee
1986,(as) busy as a bee
1987,have a bee in your bonnet
1988,the beeb
1989,the Beeb
1990,beech
1991,beef
1992,beefburger
1993,beefcake
1994,beefeater
1995,Beefeater
1996,beefsteak
1997,beehive
1998,beekeeper
1999,beekeeping
2000,make a beeline for
2001,beep
2002,beeper
2003,beer
2004,beer belly
2005,beer mat
2006,the bee's knees
2007,beeswax
2008,none of your beeswax
2009,beet
2010,beet red
2011,beetle
2012,beetroot
2013,begetter
2014,beggar
2015,beggars can't be choosers
2016,beginner
2017,beginning
2018,begonia
2019,behalf
2020,on behalf of someone
2021,behavior
2022,behemoth
2023,behest
2024,at the behest of someone
2025,behind
2026,beholder
2027,beige
2028,being
2029,the bejesus
2030,belfry
2031,bats in the your belfry
2032,bats in the/your belfry
2033,belgian
2034,Belgian
2035,belgian endive
2036,Belgian endive
2037,belgian waffle
2038,Belgian waffle
2039,belief
2040,beyond belief
2041,to the best of your belief
2043,belittling
2044,bell
2045,give someone a bell
2046,give (someone) a bell
2047,have get your bell rung
2048,have/get your bell rung
2049,belladonna
2050,bell bottoms
2051,bell-bottoms
2052,bellboy
2053,belle
2054,bellhop
2055,bellicosity
2056,belligerence
2057,belligerent
2058,bellows
2059,bell pepper
2060,bells and whistles
2061,bellwether
2062,belly
2063,bellyache
2064,abandoned
2065,abashed
2066,aberrant
2067,abhorrent
2068,abiding
2069,abject
2070,ablaze
2071,able
2072,able bodied
2073,able-bodied
2074,abnormal
2075,abominable
2076,abortive
2077,above
2078,the above
2079,aboveboard
2080,aboveground
2081,abridged
2082,abrupt
2083,abscessed
2084,absent
2085,absentminded
2086,absolute
2087,absorbable
2088,absorbing
2089,absorbent
2090,abstemious
2091,abstracted
2092,abstruse
2093,absurd
2094,the absurd
2095,abundant
2096,abused
2097,abusive
2098,abuzz
2099,abysmal
2100,accelerated
2101,accented
2102,acceptable
2103,accessible
2104,accidental
2105,accident prone
2106,accident-prone
2107,accommodating
2108,accomplishable
2109,accomplished
2110,accountable
2111,accoutred
2112,accredited
2113,accrued
2114,accumulative
2115,accurate
2116,accursed
2117,accusatory
2118,accusing
2119,accustomed
2120,acerbic
2121,achy
2122,achievable
2123,acidic
2124,acknowledged
2125,acoustic
2126,acquainted
2127,acquiescent
2128,acquisitive
2129,acrid
2130,acrimonious
2131,acrobatic
2132,across the board
2133,across-the-board
2134,actionable
2135,action packed
2136,action-packed
2137,active
2138,actual
2139,actuarial
2140,acute
2141,adamant
2142,adaptable
2143,addicted
2144,addictive
2145,additional
2146,addled
2147,adenoidal
2148,adequate
2149,ad hoc
2150,adjacent
2151,adjectival
2152,adjustable
2153,administrative
2154,admirable
2155,admissible
2156,admonitory
2157,adoptive
2158,adorable
2159,adoring
2160,adrift
2161,come adrift
2162,adroit
2163,adulterated
2164,adulterous
2165,advanced
2166,advantaged
2167,advantageous
2168,adventuresome
2169,adventurous
2170,adversarial
2171,adverse
2172,advisable
2173,aerobic
2174,aerodynamic
2175,aeronautical
2176,affable
2177,affected
2178,affecting
2179,affectionate
2180,affiliated
2181,affirmative
2182,affluent
2183,affordable
2184,afire
2185,aflame
2186,afloat
2187,aflutter
2188,afoot
2189,aforementioned
2190,aforesaid
2191,aforethought
2192,afraid
2193,afraid for
2194,aft
2195,after
2196,after sales
2197,after-sales
2198,after school
2199,after-school
2201,aged
2202,the aged
2203,ageless
2204,age old
2205,age-old
2206,aggravated
2207,aggressive
2208,aggrieved
2209,aghast
2210,agile
2211,agitated
2212,agleam
2213,aglitter
2214,aglow
2215,agog
2216,agonized
2217,agonizing
2218,agoraphobic
2219,agrarian
2220,agreeable
2221,agricultural
2222,ailing
2223,aimless
2224,airborne
2225,airsick
2226,airtight
2227,air to air
2228,air-to-air
2229,airworthy
2230,airy
2231,airy fairy
2232,airy-fairy
2233,ajar
2234,akimbo
2235,akin
2236,a la mode
2237,à la mode
2238,al dente
2239,aldermanic
2240,algebraic
2241,alienated
2242,alight
2243,alike
2244,a line
2245,A-line
2246,alive
2247,alive and kicking
2248,alive and well
2249,alive to
2250,bring something alive
2251,bring (something) alive
2252,come alive
2253,alkaline
2254,all
2255,for all
2256,of all the
2257,of all (the)
2258,all american
2259,all-American
2260,all around
2261,all-around
2262,all day
2263,all-day
2264,alleged
2265,allegorical
2266,all encompassing
2267,all-encompassing
2268,allergenic
2269,allergic
2270,all fired
2271,all-fired
2272,allied
2273,all important
2274,all-important
2275,all in
2276,all-in
2277,all inclusive
2278,all-inclusive
2279,alliterative
2280,all night
2281,all-night
2282,allotted
2283,all out
2284,all-out
2285,allover
2286,allowable
2287,all powerful
2288,all-powerful
2289,all purpose
2290,all-purpose
2291,all right
2292,all round
2293,all-round
2294,all singing all dancing
2295,"all-singing, all-dancing"
2296,all star
2297,all-star
2298,all time
2299,all-time
2300,alluring
2301,allusive
2302,alluvial
2303,almighty
2304,alone
2305,aloof
2306,alphabetical
2307,alphanumeric
2308,alpine
2309,alternating
2310,altruistic
2311,alveolar
2312,amateurish
2313,amatory
2314,amazed
2315,amazing
2316,ambassadorial
2317,ambidextrous
2318,ambient
2319,ambiguous
2320,ambitious
2321,ambivalent
2322,amenable
2323,amiable
2324,amicable
2327,amiss
2328,amoebic
2329,amebic
2330,amoral
2331,amorous
2332,amorphous
2333,amphibious
2334,ample
2335,amusing
2336,anachronistic
2337,anaerobic
2339,analog
2340,analogous
2341,anal retentive
2342,anal-retentive
2343,analytical
2344,analyzable
2345,anarchic
2347,ancestral
2348,ancient
2349,ancillary
2350,androgynous
2351,anecdotal
2352,anemic
2353,angelic
2354,anglophone
2355,Anglophone
2356,angry
2357,anguished
2358,angular
2359,animate
2360,animated
2361,annoyed
2362,anodyne
2363,anomalous
2364,anonymous
2365,another
2366,answerable
2367,antagonistic
2368,antarctic
2369,antebellum
2370,antediluvian
2371,antenatal
2372,anterior
2373,anthropoid
2374,anthropological
2375,anthropomorphic
2376,antiaircraft
2377,antibacterial
2378,antic
2379,anticipatory
2380,anticlimactic
2381,anticlockwise
2382,anticyclonic
2383,anti inflammatory
2384,anti-inflammatory
2385,antilock
2386,antipathetic
2387,antipersonnel
2388,antipodean
2389,antiquated
2390,anti semitic
2391,anti-Semitic
2392,antisocial
2393,antitank
2394,antithetical
2395,antitrust
2396,antivirus
2397,antlered
2398,antsy
2399,anxious
2400,any
2401,a ok
2402,A-OK
2403,a1
2404,A1
2405,aortic
2406,apart
2407,apathetic
2408,apelike
2409,go ape
2410,aphoristic
2411,aplenty
2412,apocalyptic
2413,apocryphal
2414,apolitical
2415,apologetic
2416,apoplectic
2417,a posteriori
2418,apostolic
2419,appalling
2420,apparent
2421,appealing
2422,appellate
2423,appetizing
2424,apple cheeked
2425,apple-cheeked
2426,applicable
2427,applied
2428,apposite
2429,appreciable
2430,appreciative
2431,apprehensive
2432,approachable
2433,appropriate
2434,approving
2435,approximate
2436,a priori
2437,apropos
2438,apt
2439,aquatic
2440,aqueous
2441,aquiline
2442,aquiver
2443,arabian
2444,Arabian
2445,arable
2446,arbitrary
2447,arboreal
2448,arcane
2449,arched
2450,archaeological
2451,archeological
2452,archaic
2453,archetypal
2454,architectural
2455,archival
2456,arctic
2457,ardent
2458,arduous
2459,arguable
2460,argumentative
2461,arid
2462,aristocratic
2463,arithmetical
2464,armed
2465,armored
2466,aromatic
2467,around
2468,been around
2469,around the clock
2470,around-the-clock
2471,arrant
2472,arrogant
2473,arteriosclerotic
2474,arterial
2475,artful
2476,articulate
2477,articulated
2478,artificial
2479,artistic
2480,artless
2481,artsy
2482,arty
2483,ascendant
2484,ascertainable
2485,ascetic
2486,aseptic
2487,asexual
2488,ashamed
2489,ash blond
2490,ash-blond
2491,ashen
2492,asiatic
2493,Asiatic
2494,asinine
2495,asleep
2496,fall asleep
2497,aspiring
2498,assertive
2499,assiduous
2500,assignable
2501,assorted
2502,assumed
2503,assured
2504,assured of
2505,asthmatic
2506,astigmatic
2507,astir
2508,astonished
2509,astonishing
2510,astounded
2511,astounding
2512,astral
2513,astringent
2514,astrological
2515,astronomical
2516,astrophysical
2517,astute
2518,asymmetrical
2519,asymptomatic
2520,atavistic
2522,athletic
2523,at home
2524,at-home
2525,atmospheric
2526,atomic
2527,atonal
2528,atrocious
2529,attached
2530,attainable
2531,attending
2532,attentive
2533,attired
2534,attitudinal
2535,attractive
2536,attributable
2537,attributive
2538,atwitter
2539,atypical
2540,auburn
2541,au courant
2542,audacious
2543,audible
2544,audiovisual
2545,auditory
2546,au fait
2547,au gratin
2548,au naturel
2549,aural
2550,auspicious
2551,austere
2552,authentic
2553,authoritarian
2554,authoritative
2555,autistic
2556,autobiographical
2557,autobiographic
2559,autographed
2560,automated
2561,automotive
2562,autonomous
2563,autumnal
2564,available
2565,avaricious
2566,averse
2567,averse to
2568,avian
2569,avid
2570,avocational
2571,avoidable
2572,avowed
2573,avuncular
2574,awake
2575,aware
2576,awash
2577,away
2578,awed
2579,awesome
2580,awestruck
2581,awful
2582,an awful lot
2583,awkward
2584,awol
2585,AWOL
2586,awry
2587,axiomatic
2588,babyish
2589,backless
2590,backbreaking
2591,backdoor
2592,backhanded
2593,back of the envelope
2594,back-of-the-envelope
2595,backstairs
2596,backward
2597,backward looking
2598,backward-looking
2599,bacteriological
2600,bacterial
2601,from bad to worse
2602,in a bad way
2603,not bad
2604,too bad
2606,bad tempered
2607,bad-tempered
2608,baffling
2609,baggy
2610,balanced
2611,bald
2612,bald faced
2613,bald-faced
2614,balding
2615,baleful
2616,balky
2617,balletic
2618,ballistic
2619,go ballistic
2621,balmy
2622,banal
2623,bananas
2624,go bananas
2625,band aid
2626,Band-Aid
2627,banded
2628,baneful
2629,bang up
2630,bang-up
2631,bankable
2632,baptismal
2633,barbaric
2634,barbarous
2635,barbecued
2636,barbed
2637,bare
2638,bare bones
2639,bare-bones
2640,barefaced
2641,bare knuckle
2642,bare-knuckle
2643,bargain-basement
2644,barking
2645,barking mad
2646,barmy
2647,barnstorming
2648,barometric
2649,baronial
2650,baroque
2651,barred
2652,barreled
2653,barrelled
2654,barrel chested
2655,barrel-chested
2656,barren
2657,barren of
2658,basaltic
2659,based
2660,baseless
2661,bashful
2662,bated
2663,with bated breath
2664,battered
2665,batty
2666,bawdy
2667,beaded
2668,beady
2669,beaked
2670,bearable
2671,bearded
2672,bearish
2673,beastly
2674,beatable
2675,beaten
2676,off the beaten track
2677,beatific
2678,beat up
2679,beat-up
2680,beauteous
2681,beautiful
2682,becalmed
2683,becoming
2684,bedraggled
2685,bedridden
2686,beefy
2687,beetle browed
2688,beetle-browed
2689,befuddled
2690,beggarly
2691,begrudging
2692,beguiling
2693,behaved
2694,behavioral
2695,behavioural
2696,behind the scenes
2697,behind-the-scenes
2698,beholden
2699,beholden to
2700,bejeweled
2701,belated
2702,believable
2703,bellicose
2704,bellied
2705,go belly up
2706,go belly-up
2707,beloved
2708,bemused
2709,beneficent
2710,beneficial
2711,benevolent
2712,benighted
2713,benign
2714,bent
2715,bent on
2716,bent out of shape
2717,bereaved
2718,the bereaved
2719,bereft
2720,bereft of
2721,berserk
2722,go berserk
2723,beseeching
2724,besotted
2725,bespectacled
2726,bespoke
2727,best
2728,best of all
2729,next best
2730,on your best behavior
2731,bestial
2732,betrothed
2733,better
2734,better off
2735,bewildered
2736,bewitching
2737,biannual
2738,biased
2739,biblical
2740,bibliographic
2741,bibliographical
2742,bicameral
2743,bicoastal
2744,biddable
2745,biennial
2746,bifocal
2747,bifurcated
2748,big
2749,big on
2750,big with child
2751,too big for your britches
2752,bigamous
2753,big boned
2754,big-boned
2755,big city
2756,big-city
2757,biggish
2758,big headed
2759,big-headed
2760,big hearted
2761,big-hearted
2762,bigoted
2763,big screen
2764,big-screen
2765,big ticket
2766,big-ticket
2767,big time
2768,big-time
2769,bilateral
2770,bilingual
2771,bilious
2772,billiard
2773,billionth
2774,bimonthly
2775,binary
2776,binding
2777,binocular
2778,biochemical
2779,biodegradable
2780,biographical
2781,biological
2782,bionic
2783,bipartisan
2784,biracial
2785,birdlike
2786,bird's eye
2787,bird's-eye
2788,bisexual
2792,bite size
2793,bite-size
2794,biting
2795,bitter
2796,to until the bitter end
2797,to/until the bitter end
2798,bittersweet
2799,bitty
2800,biweekly
2801,bizarre
2802,black
2803,black and blue
2804,black-and-blue
2805,black and white
2806,black-and-white
2807,blackened
2808,black tie
2809,black-tie
2810,blah
2811,blameless
2812,blameworthy
2813,bland
2814,blank
2815,go blank
2816,blanket
2817,blase
2818,blasé
2819,blasphemous
2820,blasted
2821,blatant
2822,blazing
2823,bleak
2824,bleary
2825,bleary eyed
2826,bleary-eyed
2827,bleeding
2828,bleeding heart
2829,bleeding-heart
2830,blended
2831,blessed
2832,blighted
2833,blind
2834,as blind as a bat
2835,(as) blind as a bat
2836,not a blind bit
2837,the blind
2838,turn a blind eye
2839,blinding
2840,blinking
2841,blissful
2842,blistering
2843,blithe
2844,blithering
2845,blitzed
2846,bloated
2847,blocky
2848,blond
2849,bloodcurdling
2850,bloodied
2851,bloodless
2852,blood red
2853,blood-red
2854,bloodshot
2855,bloodsucking
2856,bloodthirsty
2858,bloody hell
2859,bloody minded
2860,bloody-minded
2861,blooming
2862,blotched
2863,blotchy
2864,blotto
2865,blow by blow
2866,blow-by-blow
2867,blow dried
2868,blow-dried
2869,blowsy
2870,blowy
2871,blue
2872,blue in the face
2873,blue with cold
2874,go blue
2875,talk a blue streak
2876,blue chip
2877,blue-chip
2878,blue collar
2879,blue-collar
2880,blue ribbon
2881,blue-ribbon
2882,bluff
2883,bluish
2884,blunt
2885,blurry
2886,blurred
2887,blustering
2888,blustery
2889,boastful
2890,bodacious
2891,bodily
2892,boffo
2893,boggy
2894,bog standard
2895,bog-standard
2896,bogus
2897,boiling
2898,boisterous
2899,bold
2900,as bold as brass
2901,(as) bold as brass
2902,bold faced
2903,bold-faced
2904,bolshie
2905,bombastic
2906,bombed
2907,bombed out
2908,bombed-out
2909,bombproof
2910,bona fide
2911,boneless
2912,bone chilling
2913,bone-chilling
2914,boned
2915,boneheaded
2916,bonkers
2917,go bonkers
2918,bonny
2919,bony
2920,bookable
2922,bookish
2923,booming
2924,boorish
2925,booted
2926,bootlicking
2927,borderline
2928,boring
2929,born
2930,born too late
2931,born with a silver spoon in your mouth
2932,in all your born days
2933,there's one born every minute
2934,wasn't born yesterday
2937,borne
2938,bosom
2939,bosomy
2940,boss
2941,bossy
2942,botanical
2943,both
2944,bothersome
2945,bottom
2946,bottomless
2947,bottom up
2948,bottom-up
2949,bouffant
2950,bouncing
2951,belly button
2952,belly dance
2953,belly flop
2954,bellyful
2955,belly laugh
2956,belongings
2957,belt
2958,below the belt
2959,tighten your belt
2960,under your belt
2961,belter
2962,belt tightening
2963,belt-tightening
2964,beltway
2965,bemusement
2966,bench
2967,benchmark
2968,bench press
2969,bench seat
2970,benchwarmer
2971,bend
2972,around the bend
2973,bender
2974,benediction
2975,benefactor
2976,benefactress
2977,beneficence
2978,beneficiary
2979,benefit
2980,have the benefit of
2981,the benefit of the doubt
2982,without the benefit of
2983,with the benefit of
2984,benevolence
2985,bengali
2986,Bengali
2987,benzene
2988,bequest
2989,bereavement
2990,beret
2991,berk
2992,berm
2993,bermuda shorts
2994,Bermuda shorts
2995,berry
2996,berth
2997,give someone or something a wide berth
2998,give (someone or something) a wide berth
2999,besetting sin
3000,all for the best
3001,(all) for the best
